,x,y,label
10320,-63.225216,3.9161465,and
10321,9.8935,-25.521475,winked
10322,-57.744324,-36.200863,","
10323,-54.60945,17.144693,too
10324,-37.811745,-63.971703,.
10325,49.076496,-7.728932,the
10326,45.943405,-14.961278,snake
10327,9.433522,-28.077133,jerked
10328,47.859478,-12.556349,its
10329,15.325299,20.410608,head
10330,4.4274077,-20.22903,toward
10331,31.837477,65.51879,uncle
10332,-42.447792,59.3794,vernon
10333,-56.158436,10.516305,and
10334,-28.304472,68.92093,dudley
10335,-65.56953,-34.750366,","
10336,-48.957226,5.474263,then
10337,9.487774,-27.60986,raised
10338,47.83095,-12.577368,its
10339,22.2045,17.6783,eyes
10340,4.636353,-19.676683,to
10341,56.565468,-0.13414536,the
10342,47.00128,26.117767,ceiling
10343,-37.912857,-63.438736,.
10344,47.551743,-12.246555,it
10345,10.538165,-21.52249,gave
10346,-12.844808,80.90257,harry
10347,10.070737,-21.361597,a
10348,9.677655,-21.39427,look
10349,-26.812094,-18.079348,that
10350,8.925829,-44.174316,said
10351,-5.756945,-34.979595,quite
10352,0.90182793,-36.767426,plainly
10353,-67.53119,-13.687976,:
10354,-19.353548,-42.036064,""""
10355,-37.010868,-36.12537,i
10356,-5.8997035,-1.1492497,get
10357,-23.036568,-14.118736,that
10358,-10.119916,-21.471355,all
10359,57.79986,-6.7551875,the
10360,-10.128409,-21.475616,time
10361,-67.64216,29.609497,.
10362,-18.000294,-42.53708,""""
10363,-35.378872,-36.92352,i
10364,-32.55859,-27.55796,know
10365,-52.360504,-25.24349,","
10366,-1.982757,-54.35338,""""
10367,-12.878595,80.64917,harry
10368,12.997063,-39.015713,murmured
10369,12.114572,3.2688932,through
10370,53.927013,1.2064844,the
10371,48.70592,21.922867,glass
10372,-64.86259,-36.370125,","
10373,-52.38231,-8.948997,though
10374,-13.568927,50.395332,he
10375,-34.823303,26.880434,wasn
10376,-24.557016,-68.998375,'
10377,-38.789036,23.817863,t
10378,-33.585064,11.515555,sure
10379,48.908012,-7.7245946,the
10380,45.90512,-14.98227,snake
10381,-38.124886,30.184177,could
10382,-56.513504,35.102497,he
10383,0.55398524,-76.88307,[SEP]
10384,11.484061,77.30752,[CLS]
10385,4.6719728,66.870575,ar
10386,5.1792245,8.896626,him
10387,-68.10841,28.164856,.
10388,-18.75118,-41.884888,""""
10389,-18.82076,-9.184861,it
10390,-18.57269,-9.361832,must
10391,-18.656645,-9.272018,be
10392,-18.575945,-9.408943,really
10393,-3.4748814,-5.8316927,annoying
10394,-35.72071,-66.17908,.
10395,-7.5809803,-53.82327,""""
10396,48.979816,-7.808676,the
10397,45.902378,-15.050071,snake
10398,8.329441,-29.323906,nodded
10399,7.199048,-29.930912,vigorously
10400,-35.694607,-66.37391,.
10401,-20.534584,-39.093494,""""
10402,-18.335926,-21.212675,where
10403,-38.409744,-28.355768,do
10404,-39.263588,-26.838583,you
10405,-38.43119,-28.539116,come
10406,22.329138,-17.437544,from
10407,-56.9305,-35.452858,","
10408,-50.81835,-7.6325073,anyway
10409,-79.39899,-2.9866261,?
10410,-7.658541,-56.79056,""""
10411,-14.031363,80.66966,harry
10412,13.797659,-43.439392,asked
10413,-35.70702,-66.22283,.
10414,48.959957,-7.9464617,the
10415,45.916466,-15.025842,snake
10416,24.867668,-35.958393,ja
10417,24.699495,-35.977383,##bbed
10418,48.07598,-12.674944,its
10419,50.77256,-14.324437,tail
10420,2.9234033,-21.269264,at
10421,12.6647415,-10.7960005,a
10422,31.186428,-8.022426,little
10423,40.29031,14.713475,sign
10424,17.368635,12.491791,next
10425,-15.518246,6.9284782,to
10426,53.71164,1.3487265,the
10427,48.654945,21.930756,glass
10428,-63.48714,27.413557,.
10429,-14.102084,80.754074,harry
10430,9.067301,26.987421,peered
10431,2.404336,-20.07957,at
10432,41.78929,-1.3233762,it
10433,-66.33686,-13.813846,.
10434,46.62722,-21.123476,bo
10435,43.69046,-19.968168,##a
10436,42.554195,-19.026894,con
10437,30.741188,-44.009388,##st
10438,29.50966,-42.366444,##ric
10439,43.835716,-18.558172,##tor
10440,-61.683674,-26.349356,","
10441,35.28604,1.4916103,brazil
10442,-38.37584,-54.43877,.
10443,-19.930067,-39.822887,""""
10444,-14.133644,-25.029325,was
10445,-14.061658,-25.005217,it
10446,-13.966839,-24.943043,nice
10447,-14.056444,-25.007803,there
10448,-79.03402,-2.2662263,?
10449,-7.0960155,-53.558567,""""
10450,48.88611,-8.066214,the
10451,46.634373,-21.120089,bo
10452,43.717747,-19.984863,##a
10453,42.56382,-19.025072,con
10454,30.749233,-44.00797,##st
10455,29.515854,-42.372894,##ric
10456,43.913258,-18.478085,##tor
10457,24.870966,-35.956898,ja
10458,24.69775,-35.976845,##bbed
10459,48.141315,-12.676846,its
10460,50.774555,-14.324955,tail
10461,2.8691096,-21.297207,at
10462,51.677887,-0.75240296,the
10463,40.298637,14.7082,sign
10464,-13.591475,2.7359154,again
10465,-59.81683,1.137271,and
10466,-14.121816,80.787155,harry
10467,40.144054,1.7011149,read
10468,6.417137,-47.97483,on
10469,-66.71201,-13.747539,:
10470,-15.362603,-8.4492445,this
10471,45.4668,-15.715993,specimen
10472,44.413593,-16.970814,was
10473,44.50943,-16.91081,bred
10474,18.643438,5.0131617,in
10475,52.264668,3.6194003,the
10476,52.640606,-17.714642,zoo
10477,-35.688946,-66.314865,.
10478,-20.110695,-40.094822,""""
10479,-30.519955,-36.382977,oh
10480,-57.82016,-31.043173,","
10481,-34.461437,-36.278927,i
10482,-30.447027,-29.607841,see
10483,13.910693,-69.87493,-
10484,19.59692,-58.630016,-
10485,-30.204006,-29.36266,so
10486,-39.277794,-26.709627,you
10487,-22.581285,-69.85112,'
10488,-34.20142,-4.9619985,ve
10489,-38.03385,12.911589,never
10490,-13.296167,9.59219,been
10491,-14.604945,9.308108,to
10492,35.287457,1.4918065,brazil
10493,-78.554436,-2.392259,?
10494,-6.9800305,-53.54866,""""
10495,-44.63114,-3.3584864,as
10496,48.96109,-7.9111657,the
10497,45.87312,-15.047248,snake
10498,8.606695,-29.114336,shook
10499,47.976685,-12.586006,its
10500,15.523438,20.94771,head
10501,-61.242874,-36.143906,","
10502,16.304255,-27.96777,a
10503,16.22536,-28.170944,deafening
10504,16.207573,-28.252665,shout
10505,16.205652,-27.9307,behind
10506,-14.168165,80.86809,harry
10507,-13.908435,17.368027,made
10508,-26.262125,45.080635,both
10509,10.537063,22.57634,of
10510,-5.984293,27.398005,them
10511,15.744241,-28.603115,jump
10512,-37.706753,-55.62671,.
10513,-17.648886,-38.11854,""""
10514,-28.081015,68.50121,dudley
10515,0.92675436,-44.566166,!
10516,41.107624,52.01879,mr
10517,-57.981026,50.856792,.
10518,32.900948,-72.1787,du
10519,43.188755,-63.377575,##rs
10520,54.978313,-34.273357,##ley
10521,0.9330841,-44.531063,!
10522,-57.850487,39.81547,c
10523,0.31493458,-76.28391,[SEP]
10524,10.938657,77.22158,[CLS]
10525,4.6062937,67.503075,om
10526,4.4540443,11.572238,##e
10527,-54.490673,3.5635786,and
10528,-17.614061,-28.125347,look
10529,2.6573927,-19.895735,at
10530,-15.170093,-8.200063,this
10531,45.82593,-15.131216,snake
10532,0.80248344,-42.409134,!
10533,-41.183758,-23.95358,you
10534,-45.78239,17.728354,won
10535,-22.355833,-67.89925,'
10536,-45.35005,18.16428,t
10537,-20.630022,-14.300097,believe
10538,-13.47069,-19.124096,what
10539,47.27491,-11.536303,it
10540,14.653239,47.12923,'
10541,-31.244635,-9.077285,s
10542,-5.339944,-18.145061,doing
10543,1.0525073,-42.46339,!
10544,-11.265987,-53.522015,""""
10545,-29.128042,67.12118,dudley
10546,5.7696495,24.62083,came
10547,5.9906907,24.122147,wa
10548,6.018031,24.078403,##ddling
10549,6.3271003,23.347635,toward
10550,-6.038342,27.06632,them
10551,-44.13522,-10.375421,as
10552,1.2231666,-31.270992,fast
10553,-44.26882,-8.680341,as
10554,-7.5508466,42.30737,he
10555,-35.830975,32.04969,could
10556,-26.72431,-65.523636,.
10557,-19.939302,-36.097633,""""
10558,24.669865,-12.4031105,out
10559,24.632845,-12.317286,of
10560,61.685623,-5.3055377,the
10561,23.796507,-13.482122,way
10562,-53.19692,-32.551224,","
10563,-41.566673,-24.063705,you
10564,-54.744427,-24.657007,","
10565,-3.4166846,-56.158344,""""
10566,-8.189367,42.57651,he
10567,11.959008,-44.246315,said
10568,-70.422104,-28.475668,","
10569,6.8279552,-2.0262232,punching
10570,-15.75075,79.888054,harry
10571,60.61238,-11.419812,in
10572,60.58461,-10.568849,the
10573,60.047398,-11.048766,ribs
10574,-26.732185,-65.528305,.
10575,13.074379,-29.327888,caught
10576,13.147481,-29.364815,by
10577,13.073789,-29.386127,surprise
10578,-61.37844,-36.824673,","
10579,-15.524015,80.008286,harry
10580,12.866637,-29.14432,fell
10581,12.972994,-29.03928,hard
10582,16.145704,13.303805,on
10583,59.59371,-6.73824,the
10584,45.594975,25.61756,concrete
10585,45.87836,25.983828,floor
10586,-26.729074,-65.5226,.
10587,-2.233766,-31.213554,what
10588,-2.1835873,-31.271914,came
10589,-2.2059512,-31.310474,next
10590,-2.1467848,-31.2592,happened
10591,-44.750504,-14.64745,so
10592,0.88564366,-31.184383,fast
10593,-34.176884,16.48407,no
10594,-34.636658,16.761677,one
10595,-9.291146,3.19941,saw
10596,-17.21776,-21.999954,how
10597,-2.2258446,-31.216059,it
10598,-2.1573324,-31.259127,happened
10599,13.733627,-71.16308,-
10600,18.672665,-57.254917,-
10601,-2.4420035,-29.291718,one
10602,-2.4771917,-29.1512,second
10603,-60.758396,-32.932926,","
10604,-22.56583,63.58563,piers
10605,-55.89958,11.100717,and
10606,-29.136803,67.14447,dudley
10607,-16.066412,24.402304,were
10608,1.4203682,-10.159861,leaning
10609,1.1994876,-11.196167,right
10610,1.4547473,-10.429507,up
10611,1.451461,-10.305684,close
10612,-15.311602,6.967778,to
10613,52.982323,1.0366288,the
10614,48.547615,21.86619,glass
10615,-60.817802,-29.076647,","
10616,23.276588,-42.785347,the
10617,23.259285,-42.783978,next
10618,-60.795135,-32.9455,","
10619,-6.466043,24.057344,they
10620,-32.294765,35.826027,had
10621,13.9270115,-31.287518,leapt
10622,14.014353,-31.161322,back
10623,16.41761,-25.488825,with
10624,15.023103,-31.328186,howl
10625,16.488518,-26.0344,##s
10626,16.559738,-26.036089,of
10627,11.692995,-31.728584,horror
10628,-36.990734,-57.351177,.
10629,-15.262909,80.06578,harry
10630,10.382386,33.94841,sat
10631,10.342362,33.96955,up
10632,-64.14254,3.8167686,and
10633,11.940926,-32.227776,gasped
10634,-68.74542,-9.956964,;
10635,52.75761,0.8822482,the
10636,48.12343,21.684658,glass
10637,47.374756,21.811945,front
10638,22.069542,-8.837622,of
10639,52.726707,0.9625095,the
10640,46.62315,-21.150343,bo
10641,43.6052,-19.827564,##a
10642,42.984436,-18.830053,con
10643,30.739134,-44.019444,##st
10644,29.49323,-42.351265,##ric
10645,43.21202,-18.71481,##tor
10646,15.641,50.59397,'
10647,15.705298,50.569332,s
10648,33.599236,20.413778,tank
10649,-31.322348,35.628284,had
10650,-0.7690945,31.153357,vanished
10651,-26.724018,-65.50599,.
10652,-56.47938,38.93452,th
10653,-0.025046613,-77.06989,[SEP]
10654,10.65309,75.89116,[CLS]
10655,4.023108,65.54224,e
10656,33.060944,0.15773132,great
10657,45.80678,-15.102708,snake
10658,-21.478207,27.649282,was
10659,41.380886,-13.043498,un
10660,27.975925,-15.293835,##co
10661,41.44172,-13.098663,##iling
10662,47.31061,-12.202908,itself
10663,1.7850016,-32.375736,rapidly
10664,-67.3005,-29.067263,","
10665,41.624157,-13.383398,slit
10666,41.58239,-13.305233,##hering
10667,14.0172415,7.274885,out
10668,14.047121,7.3605485,onto
10669,57.716473,1.5578886,the
10670,45.980713,26.063187,floor
10671,-37.21502,-65.69062,.
10672,-3.313105,16.952896,people
10673,-2.6069274,16.161108,throughout
10674,52.844887,3.1741512,the
10675,46.116447,-18.69466,rep
10676,45.959476,-16.964083,##tile
10677,42.689564,30.591976,house
10678,13.503487,-33.445744,screamed
10679,-61.50573,5.929256,and
10680,13.951586,-33.481003,started
10681,13.591971,-33.33822,running
10682,7.7004843,22.146072,for
10683,57.953712,1.7728747,the
10684,48.858067,26.428265,exits
10685,-37.166576,-65.99637,.
10686,-44.579117,-3.1695175,as
10687,48.574364,-8.060319,the
10688,45.82986,-15.058217,snake
10689,9.030764,4.690376,slid
10690,1.7654991,-32.510517,swiftly
10691,5.828636,15.389579,past
10692,-8.2134285,51.313377,him
10693,-58.704075,-49.531216,","
10694,-12.765819,79.88925,harry
10695,-34.85165,29.956469,could
10696,-36.289352,44.927658,have
10697,-33.18994,10.493237,sworn
10698,18.94999,-28.100157,a
10699,19.227161,-28.184633,low
10700,-72.68863,-23.311975,","
10701,19.18409,-28.341227,hissing
10702,19.023455,-28.369953,voice
10703,10.618626,-43.401787,said
10704,-70.85444,-38.410206,","
10705,-20.962862,-36.82068,""""
10706,35.223316,1.461205,brazil
10707,-57.65644,-29.059849,","
10708,-15.002603,-6.224823,here
10709,-38.712994,-33.37558,i
10710,-38.757034,-32.863415,come
10711,-79.145645,21.933176,.
10712,-76.663635,18.585533,.
10713,-76.7268,18.742544,.
10714,-73.26513,23.961973,.
10715,-49.21867,-31.339245,thanks
10716,4.3696327,11.911448,##ss
10717,-53.222183,-31.238285,","
10718,34.36694,0.95185673,ami
10719,34.394764,0.97881806,##go
10720,-37.161186,-65.96447,.
10721,-6.2082405,-52.406273,""""
10722,51.38763,1.7286677,the
10723,47.03629,16.755518,keeper
10724,47.8744,4.51018,of
10725,52.772614,3.1973934,the
10726,46.12164,-18.6987,rep
10727,45.96282,-16.948435,##tile
10728,42.693035,30.579273,house
10729,-24.43846,28.221855,was
10730,23.240047,-33.163433,in
10731,10.7865505,-31.859615,shock
10732,-37.16312,-65.91709,.
10733,-21.504257,-38.593006,""""
10734,-54.293762,-9.555833,but
10735,52.606926,1.0337445,the
10736,48.414387,21.50677,glass
10737,-55.139706,-26.87368,","
10738,-2.4651372,-56.421104,""""
10739,-9.198737,41.601265,he
10740,-21.706942,32.58829,kept
10741,10.84804,-41.631065,saying
10742,-68.83896,-38.15751,","
10743,-21.30011,-38.518158,""""
10744,-18.472912,-21.176125,where
10745,-19.949862,-21.275877,did
10746,52.619682,1.0282414,the
10747,48.38933,21.4909,glass
10748,9.293045,5.136753,go
10749,-78.59213,-2.5856104,?
10750,-8.139134,-53.631706,""""
10751,51.373165,1.7323554,the
10752,52.65241,-17.712057,zoo
10753,47.089767,16.79714,director
10754,-10.387784,40.51007,himself
10755,-4.3472376,8.985384,made
10756,34.137554,61.963608,aunt
10757,62.26453,-45.028065,pet
10758,66.50028,-51.058372,##uni
10759,48.651333,-29.702038,##a
10760,14.76913,-6.4025517,a
10761,34.923576,8.9823265,cup
10762,16.160631,-6.292275,of
10763,34.190838,8.215782,strong
10764,-72.70168,-23.291307,","
10765,34.179157,8.212595,sweet
10766,34.940334,9.106175,tea
10767,-46.18641,-0.14665008,while
10768,-9.537023,41.21425,he
10769,-12.570175,-34.146618,apologized
10770,-51.626564,8.699216,over
10771,-52.059227,8.624009,and
10772,-51.631855,8.698469,over
10773,-51.596092,8.692465,again
10774,-65.91122,30.438343,.
10775,-22.255161,63.646473,piers
10776,-53.346283,37.6115,an
10777,-5.820724,-73.74786,[SEP]
10778,11.337085,76.16603,[CLS]
10779,5.8250265,64.891235,d
10780,-29.061096,67.21174,dudley
10781,-33.36809,28.837397,could
10782,-44.35012,13.465033,only
10783,18.634914,-36.784092,gi
10784,18.715918,-36.79268,##bber
10785,-25.672836,-70.018005,.
10786,-43.6067,-10.492945,as
10787,-43.260517,-9.226084,far
10788,-43.393986,-8.930601,as
10789,-15.078629,79.92784,harry
10790,-30.840782,37.643078,had
10791,-7.433415,5.5969844,seen
10792,-58.76251,-50.07433,","
10793,48.57126,-8.242181,the
10794,45.877636,-15.033592,snake
10795,-34.978188,36.185913,hadn
10796,-25.400595,-70.098816,'
10797,-39.087902,22.243757,t
10798,-5.645651,-16.542095,done
10799,-9.86124,-13.2119665,anything
10800,-49.31731,-6.2071056,except
10801,7.7949696,-19.826508,snap
10802,7.765232,-19.848993,playfully
10803,3.0954316,-21.834213,at
10804,-6.131896,26.858103,their
10805,6.2469306,4.0189776,heels
10806,-43.94839,-3.053254,as
10807,47.353477,-11.4155035,it
10808,5.7551336,15.614211,passed
10809,-56.73842,-51.626003,","
10810,-55.852764,-9.3128605,but
10811,-45.12417,4.9715075,by
10812,61.10399,-4.6197042,the
10813,-42.905186,4.303199,time
10814,-6.6790576,27.640844,they
10815,-14.783819,25.23432,were
10816,-10.866221,24.409746,all
10817,2.7098625,27.787043,back
10818,21.245338,6.7328863,in
10819,32.819336,67.31674,uncle
10820,-43.579533,59.692543,vernon
10821,14.732686,53.764927,'
10822,14.766665,53.77805,s
10823,35.55795,28.304659,car
10824,-61.708225,-37.1924,","
10825,-29.08255,67.06749,dudley
10826,-22.415932,27.987144,was
10827,-17.238869,-15.874309,telling
10828,-6.000099,26.699984,them
10829,-16.84605,-16.280315,how
10830,47.401882,-11.420568,it
10831,-33.809727,38.440884,had
10832,9.309684,-2.6938019,nearly
10833,7.267936,-0.26574352,bitten
10834,13.1927595,8.368958,off
10835,-5.3001637,49.942997,his
10836,14.114126,18.428207,leg
10837,-63.440853,-37.1937,","
10838,-46.584175,-0.067022175,while
10839,-22.807985,63.434074,piers
10840,-22.407276,28.01039,was
10841,-17.275387,-15.982237,swearing
10842,47.408024,-11.412008,it
10843,-33.909946,38.483974,had
10844,-16.337992,10.300977,tried
10845,-16.416832,10.178086,to
10846,7.2573986,-0.2109635,squeeze
10847,-5.705741,49.84611,him
10848,-15.993102,8.463072,to
10849,-3.8293557,1.1852189,death
10850,-63.83,31.913713,.
10851,-54.116375,-7.9379606,but
10852,-13.256459,-27.00493,worst
10853,-13.227895,-27.07894,of
10854,-13.25054,-27.138397,all
10855,-63.339012,-33.608036,","
10856,-1.4713994,6.2620277,for
10857,-15.361684,79.89439,harry
10858,-8.956635,-30.363333,at
10859,-44.114044,10.971821,least
10860,-60.1899,-46.173325,","
10861,-22.53508,27.570793,was
10862,-22.801819,63.441998,piers
10863,-10.508898,37.258026,calming
10864,-10.506059,37.273167,down
10865,-26.772724,6.2598343,enough
10866,-19.475431,7.306701,to
10867,9.974573,-42.058258,say
10868,-71.002655,-38.432472,","
10869,-21.259083,-38.31503,""""
10870,-13.895194,74.719444,harry
10871,-21.169147,-5.164212,was
10872,-7.040363,-3.8169446,talking
10873,-13.732701,5.6371007,to
10874,47.052982,-11.329067,it
10875,-55.155293,-34.79454,","
10876,-45.715805,29.343546,weren
10877,-25.462194,-70.07943,'
10878,-45.58855,29.478043,t
10879,-39.493526,-25.171877,you
10880,-51.87745,-31.791527,","
10881,-16.519709,75.80173,harry
10882,-79.37807,-1.9166659,?
10883,-8.111663,-53.96839,""""
10884,32.200657,68.583664,uncle
10885,-45.164185,60.08916,vernon
10886,-15.62435,39.815166,waited
10887,-40.884502,4.5076942,until
10888,-22.871504,63.41106,piers
10889,-20.335855,31.496553,was
10890,-20.283272,31.57949,safely
10891,24.034603,-6.6927204,out
10892,23.97773,-6.7481804,of
10893,60.27939,3.4701633,the
10894,43.57268,31.70249,house
10895,-15.638453,39.831043,before
10896,-57.000034,36.75031,st
10897,1.0109746,-75.30101,[SEP]
10898,9.623333,75.87023,[CLS]
10899,4.3645625,66.597305,art
10900,5.5712833,8.540488,##ing
10901,5.6004233,8.351987,on
10902,-11.427133,76.67722,harry
10903,-66.0607,27.675829,.
10904,-11.484714,46.78323,he
10905,-25.291788,27.811905,was
10906,-44.673977,-14.823509,so
10907,8.010798,-33.102825,angry
10908,-11.750966,46.929214,he
10909,-32.927944,29.13254,could
10910,-32.87118,29.12025,hardly
10911,9.740934,-38.780773,speak
10912,-34.744453,-59.783897,.
10913,-9.527136,45.68055,he
10914,-22.708588,13.616793,managed
10915,-22.660332,13.524244,to
10916,9.829038,-41.762516,say
10917,-70.99965,-38.41972,","
10918,-20.864677,-36.53222,""""
10919,-11.938368,-0.070459776,go
10920,15.038615,-68.00725,-
10921,21.441936,-58.251534,-
10922,45.984703,39.093178,cupboard
10923,15.044963,-68.07518,-
10924,21.321856,-58.306293,-
10925,-11.927293,-0.29574278,stay
10926,15.084483,-68.11078,-
10927,21.233496,-58.340424,-
10928,-12.357581,-2.1682692,no
10929,32.414364,17.242256,meals
10930,-64.508804,-35.625324,","
10931,-3.9932535,-52.28146,""""
10932,-44.475185,1.7809882,before
10933,-9.280426,45.525146,he
10934,11.462115,-4.6334977,collapsed
10935,11.660523,-4.7934194,into
10936,11.766556,-5.0691395,a
10937,37.572445,34.793255,chair
10938,-64.52753,-35.267807,","
10939,-57.467735,2.8687024,and
10940,35.144665,61.985764,aunt
10941,61.87463,-45.175156,pet
10942,66.05699,-51.189133,##uni
10943,49.04783,-28.760227,##a
10944,-15.617591,12.330463,had
10945,-15.622276,12.275632,to
10946,-15.439945,12.27077,run
10947,-64.188034,6.7616634,and
10948,-1.8031323,2.5206194,get
10949,-6.8825207,50.73519,him
10950,14.267399,-6.238635,a
10951,31.135662,-5.160756,large
10952,31.48194,-5.3182735,brandy
10953,-30.937172,-63.002277,.
10954,-12.327648,79.423996,harry
10955,12.092345,35.585426,lay
10956,20.386274,5.5000677,in
10957,-3.7775397,54.1832,his
10958,29.544558,-13.695233,dark
10959,46.43342,38.61242,cupboard
10960,-44.070713,8.874224,much
10961,-44.205544,8.638681,later
10962,-68.34325,-27.541155,","
10963,-29.164688,10.321032,wishing
10964,-12.540998,50.940357,he
10965,-27.975876,36.033375,had
10966,12.368411,-6.4002657,a
10967,35.75634,3.8759751,watch
10968,-31.029716,-62.918694,.
10969,-12.6071205,50.712402,he
10970,-35.644543,26.943144,didn
10971,-16.85249,-72.72019,'
10972,-38.81098,23.79607,t
10973,-33.48311,13.105405,know
10974,-12.640591,25.40991,what
10975,24.950136,33.186916,time
10976,-12.703775,25.375021,it
10977,-12.774696,25.34941,was
10978,-58.750134,0.8325065,and
10979,-12.629826,50.797302,he
10980,-37.128246,27.478752,couldn
10981,-16.801016,-72.730606,'
10982,-38.968052,23.803032,t
10983,-32.73568,12.45741,be
10984,-33.29005,11.605107,sure
10985,52.19657,8.931966,the
10986,31.992943,-72.20223,du
10987,44.183254,-62.27848,##rs
10988,56.654697,-33.06905,##ley
10989,56.781254,18.501957,##s
10990,-13.341152,24.037186,were
10991,12.6544695,38.18461,asleep
10992,-36.736507,4.8916516,yet
10993,-39.20581,-54.49241,.
10994,-39.6485,5.413069,until
10995,-9.047461,23.411135,they
10996,-13.250754,24.029324,were
10997,-61.405064,-35.25944,","
10998,-12.403828,50.39487,he
10999,-37.185978,27.379875,couldn
11000,-16.843376,-72.72274,'
11001,-39.35957,24.261152,t
11002,-31.961157,12.590447,risk
11003,-10.331273,16.66108,sneaking
11004,5.240291,20.81764,to
11005,59.157497,4.6246443,the
11006,46.54611,35.03939,kitchen
11007,0.5026296,5.7651944,for
11008,6.9758954,-6.6377296,some
11009,32.63797,17.233192,food
11010,-34.85169,-59.669872,.
11011,-12.232292,50.607063,he
11012,-16.917967,-72.67881,'
11013,-38.685608,37.15544,d
11014,0.56630147,9.872823,lived
11015,2.157648,-3.4512544,with
11016,51.65745,9.399627,the
11017,31.952354,-72.11188,du
11018,44.173832,-62.079144,##rs
11019,56.71845,-32.97329,##ley
11020,56.622406,18.52867,##s
11021,-16.696978,-2.685048,almost
11022,-3.5069494,-21.67988,ten
11023,-17.299768,-2.8118353,years
11024,-64.87901,-30.110952,","
11025,-3.512473,-21.656895,ten
11026,-5.578252,-9.356695,miserable
11027,-17.221855,-2.8054008,years
11028,-63.43337,-34.8799,","
11029,-43.7794,-10.673143,as
11030,-16.54672,-2.2344723,long
11031,-43.504066,-8.775387,as
11032,-57.134907,34.031563,he
11033,1.616983,-76.36636,[SEP]
11034,9.04891,77.33452,[CLS]
11035,7.8085055,65.881454,could
11036,-11.856736,11.030044,remember
11037,-63.171555,-30.712917,","
11038,-38.08611,9.186421,ever
11039,-38.2076,9.039467,since
11040,-16.075722,52.83773,he
11041,-19.649248,-75.408516,'
11042,-37.899483,37.523853,d
11043,5.8950043,47.654377,been
11044,5.9895415,47.554188,a
11045,5.88729,46.71982,baby
11046,-58.247158,1.7449517,and
11047,-6.7024536,57.202465,his
11048,26.852541,58.82952,parents
11049,-35.039474,38.090176,had
11050,32.71686,34.014984,died
11051,22.336937,8.145246,in
11052,-24.860834,-15.053193,that
11053,36.150425,29.025362,car
11054,33.26754,33.124615,crash
11055,-64.701195,27.433163,.
11056,-16.1479,52.23778,he
11057,-37.35444,27.60977,couldn
11058,-19.41266,-75.31498,'
11059,-39.659874,23.542854,t
11060,-11.8764925,10.936119,remember
11061,-21.556562,1.2821147,being
11062,20.939682,6.4815683,in
11063,59.350544,9.568745,the
11064,35.928967,28.806026,car
11065,-41.768368,1.588819,when
11066,-6.73723,57.133324,his
11067,26.848373,58.83138,parents
11068,-35.056873,38.110695,had
11069,32.732353,33.993214,died
11070,-39.101757,-65.24911,.
11071,-25.485039,39.679295,sometimes
11072,-68.542336,-33.717876,","
11073,-41.09396,0.59598434,when
11074,-16.294447,52.314884,he
11075,4.880596,3.8771732,strained
11076,-13.5031,55.891743,his
11077,-11.812724,11.388364,memory
11078,-14.391707,34.985115,during
11079,-14.343798,35.020565,long
11080,-14.330976,35.01275,hours
11081,18.69368,4.7618833,in
11082,-3.391225,54.41312,his
11083,46.422836,38.635807,cupboard
11084,-55.81427,-53.192417,","
11085,-16.344677,52.40581,he
11086,-13.565978,11.90025,came
11087,-13.487619,11.871182,up
11088,10.315566,-15.745735,with
11089,10.421754,-15.654323,a
11090,10.293356,-16.04475,strange
11091,10.335344,-16.122229,vision
11092,-67.98491,-11.942325,:
11093,10.668789,-15.568422,a
11094,22.742538,-15.345167,blinding
11095,22.75249,-15.351209,flash
11096,22.651443,-15.112299,of
11097,34.752884,-6.185137,green
11098,23.136581,-15.675732,light
11099,-57.488373,6.716374,and
11100,10.774894,-15.526728,a
11101,20.630787,-16.470455,burn
11102,23.324697,-54.392143,-
11103,33.63708,-34.04636,ing
11104,20.526728,-16.506147,pain
11105,14.441098,12.419876,on
11106,-13.470925,55.904617,his
11107,18.840134,16.920885,forehead
11108,-39.10257,-65.2005,.
11109,-15.76465,-9.483451,this
11110,-70.47002,-33.00209,","
11111,-16.196787,51.95735,he
11112,-30.296103,29.16587,supposed
11113,-63.03324,-37.43332,","
11114,-26.26175,23.53375,was
11115,49.056355,-0.7808012,the
11116,33.26883,33.113865,crash
11117,-57.811962,-50.172993,","
11118,-52.41848,-8.901623,though
11119,-16.139578,51.922993,he
11120,-37.194824,27.562992,couldn
11121,-19.715958,-75.44125,'
11122,-38.893753,23.78174,t
11123,-33.625668,12.586858,imagine
11124,-18.189001,-21.235104,where
11125,22.299858,-16.074419,all
11126,22.423988,-16.009289,the
11127,34.755062,-6.2207456,green
11128,23.009262,-15.890877,light
11129,22.57783,-16.340954,came
11130,22.438566,-17.37622,from
11131,-63.57325,28.837444,.
11132,-16.111998,52.12708,he
11133,-37.36389,27.569788,couldn
11134,-19.315338,-75.28023,'
11135,-39.50733,23.584705,t
11136,-11.805325,10.908759,remember
11137,-6.7187123,57.184578,his
11138,26.785343,58.850998,parents
11139,-10.325877,-30.110392,at
11140,-12.299214,-29.417622,all
11141,-63.486473,28.362333,.
11142,-6.759194,57.275238,his
11143,31.761189,62.575413,aunt
11144,-57.03383,11.695466,and
11145,31.442268,62.961746,uncle
11146,-36.98151,14.49917,never
11147,-13.242387,-12.535796,spoke
11148,-13.405065,-12.888573,about
